intensity_mean,intensity_std,intensity_skew,intensity_kurtosis,cell_count,cell_density,nucleus_area_count,nucleus_area_mean,nucleus_area_median,nucleus_area_std,nucleus_area_min,nucleus_area_max,nucleus_perimeter_count,nucleus_perimeter_mean,nucleus_perimeter_median,nucleus_perimeter_std,nucleus_perimeter_min,nucleus_perimeter_max,nucleus_major_axis_count,nucleus_major_axis_mean,nucleus_major_axis_median,nucleus_major_axis_std,nucleus_major_axis_min,nucleus_major_axis_max,nucleus_minor_axis_count,nucleus_minor_axis_mean,nucleus_minor_axis_median,nucleus_minor_axis_std,nucleus_minor_axis_min,nucleus_minor_axis_max,nucleus_circularity_count,nucleus_circularity_mean,nucleus_circularity_median,nucleus_circularity_std,nucleus_circularity_min,nucleus_circularity_max,nucleus_solidity_count,nucleus_solidity_mean,nucleus_solidity_median,nucleus_solidity_std,nucleus_solidity_min,nucleus_solidity_max,nc_ratio_count,nc_ratio_mean,nc_ratio_median,nc_ratio_std,nc_ratio_min,nc_ratio_max,area_count,area_mean,area_median,area_std,area_min,area_max,perimeter_count,perimeter_mean,perimeter_median,perimeter_std,perimeter_min,perimeter_max,major_axis_count,major_axis_mean,major_axis_median,major_axis_std,major_axis_min,major_axis_max,minor_axis_count,minor_axis_mean,minor_axis_median,minor_axis_std,minor_axis_min,minor_axis_max,aspect_ratio_count,aspect_ratio_mean,aspect_ratio_median,aspect_ratio_std,aspect_ratio_min,aspect_ratio_max,eccentricity_count,eccentricity_mean,eccentricity_median,eccentricity_std,eccentricity_min,eccentricity_max,solidity_count,solidity_mean,solidity_median,solidity_std,solidity_min,solidity_max,circularity_count,circularity_mean,circularity_median,circularity_std,circularity_min,circularity_max,nn_mean,nn_std,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,gabor_f0.1_a0_mean,gabor_f0.1_a0_std,gabor_f0.1_a45_mean,gabor_f0.1_a45_std,gabor_f0.1_a90_mean,gabor_f0.1_a90_std,gabor_f0.2_a0_mean,gabor_f0.2_a0_std,gabor_f0.2_a45_mean,gabor_f0.2_a45_std,gabor_f0.2_a90_mean,gabor_f0.2_a90_std,label
22.049877974374617,19.52817948675367,1.3174738505038655,0.9431453199656361,561.0,0.0034228187919463087,561.0,0.3083778966131907,0.0,1.640426569391302,0.0,21.0,561.0,0.2279957069358673,0.0,1.4284595427907107,0.0,16.86396103067893,561.0,0.18731326082621866,0.0,0.8796454149782073,0.0,7.636361994067156,561.0,0.06211045864730903,0.0,0.38423473384557677,0.0,4.4128022353295036,561.0,0.2697898096781045,0.0,2.777555404553085,0.0,37.69911184307752,561.0,0.06858725573648938,0.0,0.24827085836228183,0.0,1.0,554.0,0.014108729569207041,0.0,0.11697545879461295,0.0,2.0,561.0,66.8663101604278,5.0,820.391338483613,1.0,18220.0,561.0,50.40059209933584,5.207106781186548,588.5545255769434,0.0,13000.967634947616,561.0,8.638422023175163,3.6514837167011076,25.34786355647991,0.0,508.24508863113994,561.0,3.761411582109828,1.7888543819998317,12.380763953078352,0.0,169.9020501426248,561.0,1.6462814674297424,1.7320508075688772,1.4885218551832953,0.0,7.3529685604789545,561.0,0.6939484353977098,0.89315698690178,0.3906211252536897,0.0,1.0,561.0,0.8213675640889823,1.0,0.24132021777994178,0.17369020501138951,1.0,561.0,2.1894410075131088,0.6379348966524934,6.2287764742009415,0.0,37.69911184307752,8.068398249295816,5.29343156690376,0.04919463087218307,0.05480170835842098,0.04951189749817259,0.11899328858987801,0.2357962172041745,0.18266625991346755,0.08363636363585335,0.05630262355060218,0.08066503965783609,0.08843197071331035,15.919615910086005,4.038929102703264,2.6573462665576644,0.3729993792222159,0.40875492957611853,0.033707425740964345,0.16007690471871439,0.010639197588546567,0.6666012847205226,0.08460590388457953,0.025737807949652497,0.003413127061837334,2.5460365154356137,1.357407576777574,2.6913242717219856,1.4697187693613691,2.627696470105356,1.4604388641216803,2.5015935470229813,1.6824301887946405,2.6919226011955586,1.8415516449007996,2.7476417328351914,1.8525290938675312,0
21.655863331299575,19.38735227934775,1.328611283737264,0.9869786711685662,539.0,0.0032885906040268456,539.0,0.23933209647495363,0.0,1.5507052435652144,0.0,23.0,539.0,0.17684564963524052,0.0,1.2975305462047413,0.0,17.86396103067893,539.0,0.13257091738787904,0.0,0.7968961654702059,0.0,8.291674614580232,539.0,0.05060189997739437,0.0,0.36269648481202793,0.0,4.597661498432408,539.0,0.22680890327822087,0.0,2.5592479059708775,0.0,37.69911184307752,539.0,0.04729768206936201,0.0,0.20701843962027885,0.0,1.0,535.0,0.018448525065642467,0.0,0.22895981706700175,0.0,5.0,539.0,69.55844155844156,5.0,862.2163279135708,1.0,19119.0,539.0,52.772398895730824,5.207106781186548,623.4024027698895,0.0,13723.182930424266,539.0,8.904151912872184,3.4641016151377544,28.0899695005223,0.0,551.7859793785002,539.0,3.944766229316124,1.7888543819998317,12.112267606636532,0.0,168.23153946842433,539.0,1.5939285767498999,1.7320508075688772,1.3944200617317137,0.0,6.848246972205912,539.0,0.6857134018140759,0.8886656215775005,0.39029579508559786,0.0,1.0,539.0,0.8241992670562932,1.0,0.23868827660711997,0.16374714394516374,1.0,539.0,1.5650889873783698,0.6587925476643467,3.9730675889451406,0.0,37.69911184307752,7.902142882590342,6.0722806183707165,0.04818181818152421,0.05561317876720187,0.05021354484411096,0.11821232458744227,0.23520439292107867,0.1828004881013862,0.08245271506966166,0.05657718120770849,0.08264185478900157,0.08810250152478277,15.740364888725683,3.983078250406708,2.631400437384269,0.3673527667439629,0.4140979154984071,0.033006139989177376,0.16327230809309945,0.010680723422427717,0.6656322520522272,0.0846680214830568,0.02677192444287439,0.0034977983586941042,2.579669413826868,1.3229406426376464,2.6326148734689494,1.424662858036284,2.5821702523892442,1.376417418389038,2.491448489924033,1.6744739588633217,2.629876541833772,1.8096714225401676,2.697636229326923,1.818558745292988,0
25.62113208468956,17.917136155219637,1.0157119618477406,0.7506068642853325,641.0,0.0039144799115730594,641.0,0.6162246489859594,0.0,2.7025126298086795,0.0,38.0,641.0,0.4175899285689891,0.0,2.2394855195069483,0.0,27.485281374238568,641.0,0.34450663162503253,0.0,1.4264645069111803,0.0,14.073829045518385,641.0,0.10748583635886304,0.0,0.5232354478806095,0.0,5.015148325705338,641.0,0.23890405164006678,0.0,2.197036372019325,0.0,37.69911184307752,641.0,0.14458702367131768,0.0,0.34289845594011686,0.0,1.0,604.0,0.010913590403138378,0.0,0.05693550576922999,0.0,0.6666666666666666,641.0,53.64898595943838,6.0,447.4021424861037,1.0,10167.0,641.0,41.28964751717374,5.621320343559642,329.74568015617143,0.0,7403.661576737846,641.0,9.79474803604778,4.093338188813542,21.914280310409218,0.0,374.6636390916649,641.0,4.385016282977361,1.7340033962621129,12.09164590190513,0.0,157.16461195553396,641.0,1.6932475236447246,1.7320508075688772,1.5530354580832482,0.0,7.442179756099876,641.0,0.6863935730594107,0.8899220697218803,0.3935386966158752,0.0,1.0,641.0,0.8146671786162077,1.0,0.2453887203781301,0.14452454514246482,1.0,641.0,1.9477293958492043,0.5571446446334054,5.738303297125506,0.0,37.69911184307752,8.18283266065797,4.741721979456402,0.040421127198976364,0.05039969221531227,0.05375845032974602,0.14167852409975096,0.2608228346681191,0.17730578744449008,0.08692466000154549,0.05469279576885214,0.061416418830654976,0.0725797094364457,11.723322736902668,3.122560004346447,2.4263810791971667,0.3490915186637577,0.3811550662860841,0.03577683201184307,0.11056670526375317,0.0075587632955655,0.7089654838529159,0.07753595168321509,0.012282131215440053,0.0016701696324734519,2.2774268876291694,1.1812442909894871,2.274664121522459,1.2203323196085651,2.5364027635297286,1.3225460545742795,2.444399180896018,1.4817192884992914,2.1113683326471606,1.3067626058015354,2.2503828136452237,1.4026891892940445,0
25.335527272727273,17.59289087466992,1.046062013177102,0.9034601641149322,542.0,0.0032848484848484846,542.0,0.5129151291512916,0.0,2.2242414827551316,0.0,29.0,542.0,0.37648306986930324,0.0,1.8951036507621364,0.0,24.935028842544405,542.0,0.3043350812217381,0.0,1.2401912398240207,0.0,13.636409162450658,542.0,0.10441041382674895,0.0,0.4832288790922697,0.0,4.114684453352965,542.0,0.392308210606073,0.0,3.088924509359038,0.0,37.69911184307752,542.0,0.12132866620873999,0.0,0.3195930353709259,0.0,1.0,509.0,0.037980637716926426,0.0,0.4579503722008985,0.0,9.0,542.0,64.18450184501845,4.0,745.8437921368202,1.0,15478.0,542.0,49.10484222157811,4.207106781186548,559.3347616422477,0.0,11482.364425098538,542.0,8.773829086758173,3.265986323710904,28.907816255983096,0.0,537.2401183441666,542.0,3.490608147565884,1.3333333333333333,11.58019704694883,0.0,165.50432493274343,542.0,1.600818115217129,1.7320508075688772,1.5497225797999574,0.0,6.854101966249688,542.0,0.6740243729265154,0.8880718516374773,0.40487346625502596,0.0,1.0,542.0,0.8457585951880676,1.0,0.2243078559622413,0.18442964196502915,1.0,542.0,1.9891579927324061,0.5245989598269597,5.542518221907942,0.0,37.69911184307752,8.572819949826773,5.533070485679448,0.04045454545430027,0.048678787878492856,0.05266666666634747,0.14554545454457243,0.2608363636347828,0.17603030302923617,0.08670909090856539,0.054345454545125176,0.06164848484811122,0.07308484848440554,11.040880574312482,2.9122403931820644,2.3571518309487995,0.33991609759270386,0.38720073304119196,0.03671861118054194,0.11390578823545718,0.007744936661102732,0.7155880930402239,0.07503608300216531,0.013034512637425309,0.001761967995565836,2.234314396320244,1.2057628273470828,2.1615618828519443,1.145075784475074,2.580411611377345,1.3780070677571354,2.3966483725334427,1.4419548354592244,2.058580284456688,1.2682494048003816,2.1454288863709863,1.3451628985941586,0
24.982013422818792,17.52882346530754,1.0135545846843395,0.7280354288787039,574.0,0.0035021354484441733,574.0,0.5034843205574913,0.0,2.0975732748779903,0.0,23.0,574.0,0.3852350029286199,0.0,1.8606385146448552,0.0,19.242640687119284,574.0,0.3119156646386066,0.0,1.2455825631471695,0.0,12.920996739386093,574.0,0.10706979364050954,0.0,0.46556852896461726,0.0,3.564769082351679,574.0,0.2727779547435467,0.0,2.0543670878921905,0.0,37.69911184307752,574.0,0.1186775489166375,0.0,0.3153584658461264,0.0,1.0,544.0,0.01691922833445923,0.0,0.15340665254988048,0.0,3.0,574.0,59.12543554006969,5.0,445.4526628703209,1.0,7119.0,574.0,45.61635341140826,4.621320343559642,337.4499264297713,0.0,5269.193359837562,574.0,9.420422886951597,3.677088528342677,23.161106783236352,0.0,288.2276736558924,574.0,3.978970074848112,1.632993161855452,13.053800014336291,0.0,173.63464970220673,574.0,1.7175948707631077,1.7320508075688776,1.6289305117492294,0.0,7.328566489816753,574.0,0.6865537110274245,0.9019643492688474,0.4024702057531393,0.0,1.0,574.0,0.8316520377253488,1.0,0.23050371625997546,0.16965632858340318,1.0,574.0,1.8411179982909627,0.5576195766445797,5.243007528744173,0.0,37.69911184307752,8.6013686921927,5.515323096044444,0.04040268456351188,0.04963392312355318,0.05218425869400742,0.14319707138411716,0.2615680292845542,0.17576571079819545,0.08636973764437846,0.05392922513694979,0.06308114704049371,0.07386821232413747,11.215333152878497,2.9377957658019143,2.3684272577336376,0.33987076538937994,0.3878769243292184,0.03662411128195236,0.11432855363422384,0.007790550175488764,0.7089086912017952,0.07631686762403941,0.013131710848130411,0.001779867120083727,2.2453642212378613,1.1808021107378777,2.169905215661676,1.1378319945613873,2.5284931440582814,1.3214932894334581,2.4150428122064316,1.4689169836070888,2.0863525855893563,1.2964496822609282,2.1512819085511103,1.3385197209702313,0
25.01549725442343,17.60635920061962,1.0962727582758618,1.143426233156836,575.0,0.0035082367297132396,575.0,0.6330434782608696,0.0,2.797381438265636,0.0,39.0,575.0,0.44112296862817246,0.0,2.2704935440291605,0.0,31.071067811865476,575.0,0.34766375332823574,0.0,1.4559624787463175,0.0,16.456764370181048,575.0,0.12089137982104786,0.0,0.5385260542067296,0.0,4.97905096799783,575.0,0.44489629017238563,0.0,3.214885310179069,0.0,37.69911184307752,575.0,0.15032575992276284,0.0,0.3490698785716323,0.0,1.0,540.0,0.023165233236663235,0.0,0.21208027772776358,0.0,4.0,575.0,58.01913043478261,5.0,477.79782660900344,1.0,7818.0,575.0,45.00797174953133,4.621320343559642,363.7465222789901,0.0,6094.281671592131,575.0,9.531398737944777,3.265986323710904,23.724618534908576,0.0,289.6743997865667,575.0,4.045037666687091,1.6467073349221075,11.954962267975231,0.0,163.01283793077815,575.0,1.7180192631833209,1.7320508075688772,1.574663369174435,0.0,6.854101966249688,575.0,0.6713973214387797,0.8806924260645442,0.40285500887172987,0.0,1.0,575.0,0.8297414365232569,1.0,0.23970617676156783,0.17308998302207132,1.0,575.0,2.23370034060014,0.6009618874143717,6.21595256120216,0.0,37.69911184307752,8.52577115464637,4.959292382875246,0.04059182428285179,0.04893837705888384,0.05252593044507305,0.14497254423340467,0.2614887126280568,0.1717937766920574,0.08810250152478277,0.05479560707715195,0.0625381330075501,0.07425259304408631,10.92322415879944,2.841088000930298,2.336822501699136,0.335006401266029,0.3906753359860612,0.037021398410787394,0.11634160747705327,0.007855728628021239,0.7191533715167154,0.0730879996799407,0.013597082102621848,0.0018243541075028025,2.246937748600652,1.2263875268593087,2.188042884452403,1.1761479534033346,2.552270756893016,1.4069191717507474,2.3589495417074895,1.4485402762146118,2.07007162970906,1.277970055233498,2.098572818753151,1.3416492650254537,0
24.854661378889567,17.5857069522326,1.063330086003609,0.9659312178471975,621.0,0.003788895668090299,621.0,0.537842190016103,0.0,2.4964905185226454,0.0,38.0,621.0,0.3841209424209355,0.0,2.0855975875250996,0.0,31.071067811865472,621.0,0.30071752215136854,0.0,1.322776895146068,0.0,16.631497281814273,621.0,0.10700500877585488,0.0,0.504725025883883,0.0,4.9955605325939665,621.0,0.40379364617744384,0.0,3.128810664661842,0.0,37.69911184307752,621.0,0.13026590616778658,0.0,0.329234089543645,0.0,1.0,590.0,0.016216150782862038,0.0,0.1381536889803157,0.0,2.5,621.0,53.54106280193237,5.0,493.4345603857612,1.0,11056.0,621.0,41.60194542142416,5.0,369.57558063452785,0.0,8180.864678905676,621.0,9.278009649945492,3.677088528342677,21.59677811741854,0.0,363.00261297615197,621.0,4.0826267693777725,1.65500979239906,12.047494321625004,0.0,161.599643601133,621.0,1.7981404510176688,1.7320508075688776,1.6252785332687092,0.0,8.354262635840442,621.0,0.6877297773650424,0.8923916003309393,0.3939680607494156,0.0,1.0,621.0,0.8207260159462983,1.0,0.23897152659440243,0.16590548979401623,1.0,621.0,2.440081588092166,0.6730773139040963,6.619895204123985,0.0,37.69911184307752,8.349163074838335,4.909782099009137,0.040719951189501405,0.048956680902690924,0.05210494203751003,0.14444173276299913,0.26244051250602535,0.17268456375733565,0.08816351433747306,0.05448444173243145,0.06258694325770234,0.07341671751022931,11.178479157926773,2.8896520913966914,2.3623220912453142,0.3373244652136425,0.3887935179316011,0.0368919130863702,0.11555653045701492,0.007854736307835826,0.7121637244797766,0.07437621449970519,0.013415008613728649,0.0018140778915876634,2.259190789059698,1.2112816837005518,2.221940326188231,1.1842084040530843,2.5034895305231775,1.3490984730224116,2.3592357033983657,1.4574121284609107,2.1111831395122698,1.3111355302311016,2.1549436913354376,1.397721794289254,0
24.890981818181817,17.76576704430171,1.1290851509976672,1.221243559394229,605.0,0.0036666666666666666,605.0,0.7371900826446282,0.0,2.841025662521945,0.0,38.0,605.0,0.5611830820599801,0.0,2.5262782549365177,0.0,32.48528137423857,605.0,0.4146233931134659,0.0,1.513869691858087,0.0,16.5341128123207,605.0,0.15539958286187497,0.0,0.5961263256464845,0.0,4.820013671350004,605.0,0.45841859215735553,0.0,3.242881771709387,0.0,37.69911184307752,605.0,0.16050267268627919,0.0,0.35877714517959397,0.0,1.0,573.0,0.02645346248382288,0.0,0.21158448561079984,0.0,4.0,605.0,53.85123966942149,6.0,430.2471298525966,1.0,8532.0,605.0,42.068083952023464,5.207106781186548,329.5679268344802,0.0,6607.188309203678,605.0,10.08506842058864,4.0,24.347101771666765,0.0,331.5429223048745,605.0,4.146259584890657,1.7888543819998317,10.956204540093882,0.0,155.7810165031498,605.0,1.817825460655832,1.7320508075688776,1.6116073544304261,0.0,8.154794715060738,605.0,0.6760584839032197,0.8886656215775005,0.3999341997302124,0.0,1.0,605.0,0.8131640300296926,0.9473684210526315,0.24309382276544597,0.15027932960893856,1.0,605.0,1.787159933700064,0.629965824553991,5.045615440872562,0.0,37.69911184307752,8.490615508476315,5.1772695470889625,0.0402727272724832,0.048109090908799335,0.05293333333301252,0.1467999999991103,0.261509090907506,0.16852121212019078,0.08646060606008206,0.05563636363602644,0.06387272727234017,0.07588484848438858,10.999956072440366,2.8374956520526706,2.337425349056393,0.33069627689150843,0.3923088436402117,0.03619800505572005,0.11813113055432398,0.007791973454998443,0.722057464804653,0.07171628851066086,0.01401567885636614,0.0018370895484006663,2.2503832564631314,1.238126076528096,2.198485260484857,1.199417543316883,2.5343266009202483,1.4200332347610114,2.344426315495936,1.4500084677375515,2.116643019601403,1.327793576848784,2.086759744993174,1.351369728263527,0
25.5321555288212,18.791315408665742,1.1925584677264587,1.4186422260691742,703.0,0.004293103553566085,703.0,0.6088193456614509,0.0,2.4382634144063626,0.0,29.0,703.0,0.4730964899831486,0.0,2.1098666005847715,0.0,22.48528137423857,703.0,0.3547576661409638,0.0,1.3158147665951179,0.0,12.907786674467483,703.0,0.13620237187354867,0.0,0.5583586054627039,0.0,4.896260092897606,703.0,0.32123705411081294,0.0,2.493660142976531,0.0,37.69911184307752,703.0,0.1226924689167252,0.0,0.3200796260465215,0.0,1.0,669.0,0.03389395565643759,0.0,0.26236936573757796,0.0,4.0,703.0,44.0697012802276,5.0,451.1242154114941,1.0,8506.0,703.0,34.78966256475524,5.207106781186548,344.6052820910539,0.0,6603.234990397905,703.0,8.734738395444065,3.677088528342677,21.5980419478483,0.0,387.6323127033495,703.0,3.50846417857207,1.6769718008547196,10.071868608980957,0.0,173.10435282331565,703.0,1.757651081683459,1.7320508075688776,1.6928795704965187,0.0,10.118537185109828,703.0,0.6631213852567694,0.890870806374748,0.409305239008652,0.0,1.0,703.0,0.8215873800027739,1.0,0.2366927161695281,0.1644295302013423,1.0,703.0,1.7770603523179431,0.5833213491601168,4.854161460984628,0.0,37.69911184307752,7.758654522558547,4.801744195226083,0.041007383160768435,0.04846382617481137,0.053214942198501286,0.1477181818727964,0.2589724642887129,0.16734554292696016,0.08531856293955262,0.057086674279503105,0.06474464278041206,0.0761277793718748,12.045031939747139,3.1296585277762845,2.4340857757140792,0.3442629803615995,0.3868236875499404,0.035026807359633996,0.11835479286559043,0.007775098436341291,0.7276161857239535,0.07086024627043128,0.014068309149951615,0.0018352243647809417,2.383316200715219,1.3568567646480107,2.316202232331052,1.322352975596687,2.6340146042535304,1.5228684153038248,2.4863653976957814,1.5667130338023953,2.191757003796218,1.3955389152953237,2.117109540259912,1.3624071327464886,0
19.370127272727274,16.013662908322303,1.5314269345284686,2.664266420172276,910.0,0.0055151515151515155,910.0,0.4043956043956044,0.0,3.5612663536022344,0.0,71.0,910.0,0.29738051616447947,0.0,2.664366917253494,0.0,50.42031021678297,910.0,0.17334578822470514,0.0,1.259179868502187,0.0,19.934769151279323,910.0,0.07250275916258044,0.0,0.5779921886752472,0.0,9.939428721856343,910.0,0.134606047432777,0.0,1.6808983632883658,0.0,37.69911184307752,910.0,0.04368310604517494,0.0,0.19623152382984427,0.0,1.0,900.0,0.028317313580247912,0.0,0.5416258144657302,0.0,16.0,910.0,33.002197802197806,5.0,490.9810363111264,1.0,14718.0,910.0,26.12786383266626,4.414213562373095,372.1451579075467,0.0,11147.652700959356,910.0,7.117671401740306,3.265986323710904,21.706783365272347,0.0,579.9413106618858,910.0,2.729043807644539,1.4352982186995966,7.591358197627281,0.0,168.91948205466525,910.0,1.7147393683680892,1.7320508075688772,1.6060063042017951,0.0,7.837358991464637,910.0,0.6802518689753906,0.8988234687265888,0.4041612184165113,0.0,1.0,910.0,0.8506231126481467,1.0,0.2127993677301843,0.14112554112554113,1.0,910.0,2.2882703683564474,0.8439368913939904,6.167365945031836,0.0,37.69911184307752,6.980227462233773,4.309179988727278,0.04289696969670971,0.0503696969693917,0.05403030302997557,0.13900606060521814,0.24046666666520927,0.1627454545444682,0.08297575757525469,0.05895757575721844,0.08438181818130677,0.08416969696918684,9.787626308273303,2.4808398981109523,2.1145608049027893,0.29105133877211004,0.4389105415950902,0.03433909507730857,0.16289354270729256,0.009947673005465568,0.6954985245828933,0.07723375428597304,0.02663326245395621,0.003240166029779668,1.9490556963446886,1.0769161235957185,1.9821306047948155,1.059778223815391,2.1238413431040577,1.2568907353577563,2.1057201333095628,1.3504589140178267,2.187188646625985,1.4044010654568748,2.0756725311905577,1.369396465626792,0
